ZIP,total_subsidy,total_kW,project_count,low_income_subsidy,low_income_kW,low_projects,equity_share
95237,240416.6002,281.919,21,0.0,0.0,0.0,0.0
95240,1112451.0,1214.9560000000001,85,10611.0,3.99,1.0,0.009538397646278353
95242,1528732.0,1226.784,40,0.0,0.0,0.0,0.0
95243,6835.0,4.2,1,0.0,0.0,0.0,0.0
95245,73297.0,95.928,10,0.0,0.0,0.0,0.0
95246,107487.0,115.393,20,0.0,0.0,0.0,0.0
95247,1027238.0,1125.871,55,535217.0,235.68,1.0,0.521025312537114
95248,31381.0,30.738,5,0.0,0.0,0.0,0.0
95249,80768.0,116.66,17,264347.0,274.56,1.0,3.2729174920760697
95251,53602.0,50.8,6,0.0,0.0,0.0,0.0
95252,477474.0,673.442,89,14664.0,5.6,1.0,0.03071161989972229
95254,196230.0,359.015,23,0.0,0.0,0.0,0.0
95255,66719.0,68.93,10,0.0,0.0,0.0,0.0
95258,38103.0,85.318,14,0.0,0.0,0.0,0.0
95296,620.0,3.29,1,0.0,0.0,0.0,0.0
95301,2966254.76,5866.884,201,437795.76,203.945,23.0,0.14759209691078592
95303,127191.0,541.76,12,0.0,0.0,0.0,0.0
95304,1504222.16,2292.069,170,0.0,0.0,0.0,0.0
95306,177730.0,284.21500000000003,18,0.0,0.0,0.0,0.0
95310,74172.0,87.05499999999999,13,0.0,0.0,0.0,0.0
95311,26686.0,34.325,7,0.0,0.0,0.0,0.0
95312,2220.0,12.17,2,0.0,0.0,0.0,0.0
95316,962718.0,1829.11,12,0.0,0.0,0.0,0.0
95317,91394.0,76.46000000000001,7,0.0,0.0,0.0,0.0
95318,706186.0,676.909,2,0.0,0.0,0.0,0.0
95320,609850.0,761.9159999999999,83,14952.0,5.46,1.0,0.02451750430433713
95321,155218.0,148.144,19,0.0,0.0,0.0,0.0
95322,262153.0,291.554,15,682368.0,380.72200000000004,43.0,2.6029379789664815
95325,5387.0,29.675,4,0.0,0.0,0.0,0.0
95327,199319.0,197.54,25,0.0,0.0,0.0,0.0
95329,141887.0,157.67,25,0.0,0.0,0.0,0.0
95330,1127549.0,3204.117,55,1045791.0,384.375,84.0,0.9274905126074343
95332,17040.0,8.0,1,0.0,0.0,0.0,0.0
95333,1508746.0,1831.374,25,136737.0,50.415,10.0,0.09062956919189843
95334,1355337.37,2415.27,23,125947.37,39.089999999999996,9.0,0.09292695146449034
95336,3611682.5,4201.23,144,665280.0,244.24,51.0,0.18420223815354755
95337,5115188.0,5005.446,139,1555439.0,553.06,92.0,0.30408246969612845
95338,197745.0,368.296,60,0.0,0.0,0.0,0.0
95340,2780981.21,3404.465,176,129730.20999999999,45.26,11.0,0.04664907822228687
95341,144293.8,149.107,20,1184174.8,738.605,16.0,8.206692179428362
95343,2895157.0,1122.4,1,0.0,0.0,0.0,0.0
95345,8480.0,5.25,1,0.0,0.0,0.0,0.0
95346,57787.0,83.925,3,0.0,0.0,0.0,0.0
95347,5328.0,5.67,1,0.0,0.0,0.0,0.0
95348,117838.62,292.562,43,89258.62,31.015,6.0,0.7574649126067498
95360,3747598.0,2689.275,32,0.0,0.0,0.0,0.0
95361,8562843.0625,8450.488,303,133703.0,49.28,5.0,0.015614323306418766
95362,27289.0,12.6,1,0.0,0.0,0.0,0.0
95363,391501.0,384.72,2,0.0,0.0,0.0,0.0
95365,231795.0,704.135,10,76180.0,26.415,6.0,0.3286524730904463
95366,838120.0,2572.421,86,0.0,0.0,0.0,0.0
95367,134860.0,183.729,27,42903.0,15.91,4.0,0.3181299125018538
95369,1924691.0,2217.527,17,0.0,0.0,0.0,0.0
95370,1957166.0,2094.247,113,130715.0,46.32,3.0,0.06678789637669978
95372,16218.0,36.156,7,0.0,0.0,0.0,0.0
95374,236311.0,326.195,10,0.0,0.0,0.0,0.0
95376,1240071.0,1300.049,171,808039.0,324.8,17.0,0.6516070450804833
95377,1060792.0,1499.725,176,95013.0,34.775,7.0,0.08956798316729388
95379,122768.0,102.096,19,0.0,0.0,0.0,0.0
95383,41019.0,48.648,7,0.0,0.0,0.0,0.0
95385,12223.0,17.14,2,0.0,0.0,0.0,0.0
95387,187454.0,281.17,7,0.0,0.0,0.0,0.0
95388,404873.72,561.04,53,195468.72,46.370000000000005,10.0,0.4827893497261319
95389,1339.0,2.52,1,0.0,0.0,0.0,0.0
95401,3072460.06,3282.882,285,283575.06,265.94,7.0,0.09229576771129777
95403,7322345.0,9493.15,288,978322.0,604.41,8.0,0.1336077445135404
95404,4728663.0,5593.514,474,9426.0,3.54,1.0,0.0019933752944542673
95405,4242699.0,2126.537,171,0.0,0.0,0.0,0.0
95407,4093909.82,4232.777,109,371089.82,354.624,15.0,0.09064435620616577
95409,3152332.0,3253.912,308,14233.0,5.52,1.0,0.004515070113173359
95410,38039.0,80.461,14,0.0,0.0,0.0,0.0
95412,12168.0,26.43,3,0.0,0.0,0.0,0.0
95415,403663.0,442.904,16,6033.0,2.28,1.0,0.01494563534433426
95417,6778.0,3.85,1,0.0,0.0,0.0,0.0
95418,18728.0,34.615,5,0.0,0.0,0.0,0.0
95419,3771.0,9.16,2,0.0,0.0,0.0,0.0
95420,22328.0,31.34,5,0.0,0.0,0.0,0.0
95421,430144.0,262.839,11,0.0,0.0,0.0,0.0
95422,6107719.26,2050.313,40,582474.26,358.922,16.0,0.09536690132676466
95423,121800.23,85.556,23,68187.23,14.895,3.0,0.5598284174011823
95425,2822642.0,2398.0679999999998,108,84712.0,47.76,3.0,0.030011599062155243
95426,10495.0,33.36,5,23292.0,8.735,3.0,2.219342544068604
95428,112695.66,76.30799999999999,8,505665.66000000003,189.455,38.0,4.487002072661893
95429,4481.0,19.026,2,0.0,0.0,0.0,0.0
95432,2241.0,13.48,2,0.0,0.0,0.0,0.0
95436,548932.0,632.385,57,0.0,0.0,0.0,0.0
95437,2012349.56,1263.268,77,343914.56,164.16,23.0,0.17090199776225756
95439,38428.25,52.43,9,14936.25,2.88,1.0,0.38867890158932555
95441,2421343.0,2836.637,38,0.0,0.0,0.0,0.0
95442,1189928.0,1279.901,108,0.0,0.0,0.0,0.0
95444,152269.0,571.06,6,0.0,0.0,0.0,0.0
95445,105872.0,185.498,31,0.0,0.0,0.0,0.0
95446,145061.0,233.129,26,0.0,0.0,0.0,0.0
95448,2864013.0,3068.1440000000002,173,0.0,0.0,0.0,0.0
95449,485470.88,132.621,21,381521.88,79.845,16.0,0.7858800511371558
95450,58942.0,56.295,10,0.0,0.0,0.0,0.0
95451,560014.44,293.803,66,294783.44,74.185,10.0,0.526385426775781
95452,1016923.21,897.859,47,41597.21,6.9,1.0,0.04090496665918364
95453,10389969.280000001,4973.3504,110,1868780.23,485.875,49.0,0.17986388406338
95454,528531.93,160.846,14,217635.73,37.403999999999996,5.0,0.4117740436230598
95456,18315.0,17.973,3,0.0,0.0,0.0,0.0
95457,1049976.69,701.4350000000001,16,9882.69,1.44,1.0,0.009412294667227327
95458,141072.0,115.09200000000001,11,138379.0,81.485,5.0,0.9809104570715663
95459,35523.61,24.86,7,59206.61,18.97,5.0,1.666683369173347
95460,491288.0,395.16799999999995,26,0.0,0.0,0.0,0.0
95461,7170916.7,3218.661,32,23178.7,3.84,1.0,0.0032323203531286313
95462,20469.0,35.716,8,0.0,0.0,0.0,0.0
95463,8246.0,10.975000000000001,2,0.0,0.0,0.0,0.0
95464,34516.93,20.772,7,76717.93,25.155,6.0,2.2226174228125153
95465,125054.0,180.546,27,0.0,0.0,0.0,0.0
95466,285459.0,249.648,23,0.0,0.0,0.0,0.0
95467,539475.0,656.986,27,0.0,0.0,0.0,0.0
95468,304783.75,47.402,28,299782.75,65.315,20.0,0.9835916448957662
95469,83222.0,114.402,14,11133.0,4.25,1.0,0.13377472302996804
95470,315966.31,200.998,37,148581.31,34.824,8.0,0.47024415356181487
95472,5862307.1899999995,6437.735,623,350477.19,73.05,29.0,0.059784855798387465
95473,29798.0,12.04,1,0.0,0.0,0.0,0.0
95476,9956964.0,8371.233,494,0.0,80.0,1.0,0.0
95480,10224.0,12.0,2,0.0,0.0,0.0,0.0
95482,3361364.82,1353.471,82,617607.82,423.1,43.0,0.18373721778881472
95485,865926.67,206.942,29,724446.67,128.185,23.0,0.8366143405653507
95486,2436.0,4.704,1,0.0,0.0,0.0,0.0
95488,32943.0,18.104,3,0.0,0.0,0.0,0.0
95490,732180.13,741.266,41,144838.13,54.595,16.0,0.19781761900585856
95492,3277373.1799999997,3103.216,247,1266308.18,1064.24,17.0,0.3863790024668476
95493,11018.0,6.84,1,0.0,0.0,0.0,0.0
95494,16648.0,20.052,3,0.0,0.0,0.0,0.0
95497,235221.0,330.455,55,0.0,0.0,0.0,0.0
95501,739444.5800000001,524.298,19,414460.58,214.335,21.0,0.5605025599078702
95503,143604.51,88.872,27,244344.51,156.025,13.0,1.7015100013223818
95511,1460.0,10.87,1,0.0,0.0,0.0,0.0
95518,5230.0,10.08,3,111754.0,149.31,1.0,21.3678776290631
95519,390546.63,101.063,41,418825.63,106.85,26.0,1.0724087671682123
95521,444917.79,508.937,32,206932.79,139.64000000000001,14.0,0.4651034295571773
95524,74733.57,55.948,17,29828.57,4.928,1.0,0.3991321436939249
95525,33642.53,11.58,6,22293.53,4.1579999999999995,2.0,0.6626591400825086
95526,11512.0,9.76,2,0.0,0.0,0.0,0.0
95527,3439.0,3.15,1,0.0,0.0,0.0,0.0
95536,34885.0,35.22,7,0.0,0.0,0.0,0.0
95540,116079.03,109.138,19,581739.03,495.93,10.0,5.011577284889442
95542,17343.0,19.41,4,0.0,0.0,0.0,0.0
95546,14850.0,19.639999999999997,2,0.0,0.0,0.0,0.0
95547,52756.44,13.02,4,45477.44,7.59,1.0,0.8620263232318178
95549,10183.0,17.217,3,0.0,0.0,0.0,0.0
95551,167514.03,1.4,10,590367.03,199.54500000000002,46.0,3.5242840853390014
95553,6126.0,3.78,2,0.0,0.0,0.0,0.0
95556,34717.8,1.4,2,32900.8,5.0,1.0,0.9476637344532199
95558,1398.0,1.52,1,0.0,0.0,0.0,0.0
95560,16859.0,13.41,4,0.0,0.0,0.0,0.0
95562,4500.0,2.912,1,0.0,0.0,0.0,0.0
95563,2601.0,15.64,3,0.0,0.0,0.0,0.0
95565,1244.0,5.4,1,0.0,0.0,0.0,0.0
95570,51245.0,73.08,16,0.0,0.0,0.0,0.0
95573,16901.0,44.604,4,108987.0,99.84,1.0,6.448553340039051
95589,12102.0,27.16,2,0.0,0.0,0.0,0.0
95601,8725.0,5.652,2,0.0,0.0,0.0,0.0
95602,3256156.0,3261.6189999999997,241,248480.0,112.6,2.0,0.07631084014402259
95603,2540110.0,3159.79,289,0.0,0.0,0.0,0.0
95605,1204021.18,1741.518,33,1231378.18,678.191,42.0,1.022721361097651
95606,132477.0,122.691,8,0.0,0.0,0.0,0.0
95607,69074.0,76.35600000000001,13,14151.0,5.185,1.0,0.20486724382546254
95608,1900.0,6.44,1,0.0,0.0,0.0,0.0
95610,475938.0,290.7,1,0.0,0.0,0.0,0.0
95612,178403.0,441.27900000000005,10,0.0,0.0,0.0,0.0
95613,7238.0,9.76,2,0.0,0.0,0.0,0.0
95614,183362.0,258.395,40,0.0,0.0,0.0,0.0
95616,7658219.82,6880.211,391,655379.71,1531.6950000000002,9.0,0.08557859729860823
95618,2434217.42,2173.436,293,1616821.42,954.125,6.0,0.6642058374555548
95619,22565.0,45.519,10,188882.0,146.0,1.0,8.370573897629072
95620,2268637.0,3517.628,145,920624.0,410.62,2.0,0.4058048951859641
95623,168488.0,242.931,42,0.0,0.0,0.0,0.0
95626,28936.0,57.152,9,0.0,0.0,0.0,0.0
95627,173736.0,265.809,31,0.0,0.0,0.0,0.0
95629,83238.0,154.718,16,0.0,0.0,0.0,0.0
95631,295029.0,312.222,25,0.0,0.0,0.0,0.0
95632,24306.0,48.57,5,0.0,0.0,0.0,0.0
95633,105181.0,89.115,16,0.0,0.0,0.0,0.0
95634,85482.0,148.26999999999998,16,0.0,0.0,0.0,0.0
95635,22518.0,44.89,7,0.0,0.0,0.0,0.0
95636,1992.0,10.35,2,0.0,0.0,0.0,0.0
95637,35971.0,83.42,6,0.0,0.0,0.0,0.0
95640,548539.0,2749.215,48,0.0,0.0,0.0,0.0
95641,29813.0,45.67,6,134350.0,148.4,1.0,4.506423372354342
95642,542970.0,658.114,27,0.0,0.0,0.0,0.0
95645,2052919.0,1811.25,4,0.0,0.0,0.0,0.0
95648,3122692.25,4655.462,789,153340.0,69.355,12.0,0.04910506310700326
95650,3058450.0,3711.2439999999997,273,136618.0,149.65,1.0,0.04466903169906325
95651,34361.0,31.95,6,0.0,0.0,0.0,0.0
95653,74721.0,77.527,9,0.0,0.0,0.0,0.0
95654,101348.0,55.2,2,0.0,0.0,0.0,0.0
95656,28891.0,29.464,6,0.0,0.0,0.0,0.0
95658,1059384.0,1257.41,133,0.0,0.0,0.0,0.0
95659,30511.0,56.245000000000005,8,0.0,0.0,0.0,0.0
95661,53266.0,81.04,6,0.0,0.0,0.0,0.0
95662,12947.0,8.52,1,0.0,0.0,0.0,0.0
95663,422092.0,614.688,85,0.0,0.0,0.0,0.0
95664,138550.0,203.572,28,0.0,0.0,0.0,0.0
95665,118981.0,196.201,25,0.0,0.0,0.0,0.0
95666,66482.0,112.288,15,0.0,0.0,0.0,0.0
95667,2323520.0,2311.814,266,712889.0,500.0,4.0,0.30681423013359044
95668,1535914.0,1972.1,26,28806.0,10.83,2.0,0.018754956332190473
95669,376614.0,379.248,46,0.0,0.0,0.0,0.0
95672,417583.0,587.332,88,0.0,0.0,0.0,0.0
95674,134478.0,336.22700000000003,19,0.0,0.0,0.0,0.0
95675,33379.0,30.127000000000002,5,0.0,0.0,0.0,0.0
95676,49535.0,289.68,2,0.0,0.0,0.0,0.0
95677,2585181.0525,3633.375,305,545623.32,253.665,10.0,0.2110580686301854
95678,23623.0,11.856,1,0.0,0.0,0.0,0.0
95679,8624.0,5.01,1,0.0,0.0,0.0,0.0
95680,2040208.0,833.325,1,0.0,0.0,0.0,0.0
95681,15664.0,27.41,5,0.0,0.0,0.0,0.0
95682,2796748.0,3371.525,397,208164.0,146.0,1.0,0.07443073169266591
95684,159558.0,221.706,25,0.0,0.0,0.0,0.0
95685,561694.0,535.098,42,0.0,0.0,0.0,0.0
95686,1099613.0,595.62,1,14385.0,5.265,1.0,0.01308187516880939
95687,7154364.87,6033.491,267,1881756.87,831.54,9.0,0.2630222115020533
95688,5528867.23,3933.529,308,119830.23000000001,22.04,4.0,0.021673558979639306
95689,28835.0,45.164,8,0.0,0.0,0.0,0.0
95690,84094.0,77.365,9,0.0,0.0,0.0,0.0
95691,5831998.91,5344.54,189,1225018.91,765.136,21.0,0.21005129268791306
95692,253158.79,380.132,54,34772.79,9.379999999999999,2.0,0.13735564939301534
95694,1217759.46,1112.195,89,395306.46,397.51,4.0,0.32461785187035214
95695,7296928.0,6606.723,244,1043981.0,802.08,6.0,0.14307130343070398
95696,172206.0,165.45,2,0.0,0.0,0.0,0.0
95697,6403.0,24.4,4,0.0,0.0,0.0,0.0
95698,26387.0,34.278,6,0.0,0.0,0.0,0.0
95699,6336.0,9.9,2,0.0,0.0,0.0,0.0
95701,1205.0,5.16,1,0.0,0.0,0.0,0.0
95703,49559.0,90.51,16,0.0,0.0,0.0,0.0
95709,205084.0,198.121,26,0.0,0.0,0.0,0.0
95713,336422.0,636.954,67,9093.0,3.445,1.0,0.02702855342397346
95714,3829.0,7.97,2,0.0,0.0,0.0,0.0
95717,7496.0,5.74,1,0.0,0.0,0.0,0.0
95722,247980.68,334.877,51,0.0,0.0,0.0,0.0
95726,26575.0,35.05,9,92883.0,97.65,1.0,3.4951269990592664
95746,4068394.0,4275.097,381,430605.0,486.3,2.0,0.1058415187909529
95747,948395.0,1463.5900000000001,42,0.0,0.0,0.0,0.0
95762,3444516.0,6557.803,778,217947.0,241.1,2.0,0.06327362102542128
95765,6304931.55,7089.462,544,0.0,0.0,0.0,0.0
95776,8778908.219999999,5508.339,117,344391.22000000003,238.13899999999998,12.0,0.03922939064511601
95833,12137.0,5.7,1,0.0,0.0,0.0,0.0
95837,2573.0,3.225,1,0.0,0.0,0.0,0.0
95901,5370836.91,6829.0560000000005,133,279914.91,115.77,25.0,0.052117559086336133
95912,6489685.0,5691.335,34,0.0,0.0,0.0,0.0
95913,103524.0,541.44,2,0.0,0.0,0.0,0.0
95914,65743.0,83.15899999999999,13,0.0,0.0,0.0,0.0
95915,11155.0,23.82,5,213780.0,224.7,1.0,19.164500224114747
95916,10674.0,19.259999999999998,5,0.0,0.0,0.0,0.0
95917,1811577.0,1460.355,17,0.0,0.0,0.0,0.0
95918,243442.32,271.911,41,26573.32,7.460000000000001,2.0,0.10915653449244157
95919,14081.0,15.024999999999999,3,14802.0,5.5,1.0,1.0512037497336837
95920,108424.0,535.86,10,0.0,0.0,0.0,0.0
95922,3385.0,6.72,1,0.0,0.0,0.0,0.0
95926,3286731.2,5132.978,225,388046.2,216.285,15.0,0.11806447694901244
95927,4218603.56,1338.08,4,11651.56,2.695,1.0,0.002761947131149721
95928,8649526.2,7957.904,296,835896.2,418.455,53.0,0.0966406922959549
95929,758397.0,523.0,2,0.0,0.0,0.0,0.0
95932,574609.0,1131.306,44,91898.0,34.075,1.0,0.159931362021827
95934,13211.0,8.1,2,0.0,0.0,0.0,0.0
95935,10145.0,9.49,2,0.0,0.0,0.0,0.0
95936,4145.0,4.51,1,0.0,0.0,0.0,0.0
95937,1196655.0,1073.7,12,596998.0,501.05999999999995,2.0,0.4988889863828756
95938,393473.0,801.733,56,0.0,0.0,0.0,0.0
95939,5570.0,22.0,2,0.0,0.0,0.0,0.0
95942,56452.0,90.81,15,0.0,0.0,0.0,0.0
95943,656602.0,949.742,47,0.0,0.0,0.0,0.0
95945,1841573.19,3039.73,188,99779.19,24.36,6.0,0.05418149576775713
95946,529151.0,919.808,144,0.0,0.0,0.0,0.0
95947,24212.0,28.675,5,0.0,0.0,0.0,0.0
95948,137077.0,581.141,28,27444.0,10.215,2.0,0.20020864185822568
95949,910860.0,1281.802,209,0.0,0.0,0.0,0.0
95950,9190.0,8.0,1,0.0,0.0,0.0,0.0
95951,493463.73,63.940000000000005,37,455403.73,104.355,29.0,0.9228717377060316
95953,807018.1699999999,1227.7540000000001,38,271457.17,318.725,11.0,0.3363705801072608
95954,135303.0,214.42,5,0.0,0.0,0.0,0.0
95955,3410850.0,2606.649,15,0.0,0.0,0.0,0.0
95956,1329.0,2.7,1,0.0,0.0,0.0,0.0
95957,12226.0,39.13,5,0.0,0.0,0.0,0.0
95958,1834060.0,1094.64,6,0.0,0.0,0.0,0.0
95959,825673.56,1212.896,187,17751.56,3.585,2.0,0.02149948945924828
95960,11294.0,12.36,3,0.0,0.0,0.0,0.0
95961,1551101.01,3394.157,96,1005285.01,362.019,26.0,0.6481106024165376
95962,45899.0,98.67699999999999,18,0.0,0.0,0.0,0.0
95963,2040778.44,2978.944,137,1085742.44,315.255,77.0,0.532023672300262
95964,21591.98,0.0,1,21591.98,5.39,1.0,1.0
95965,9183240.2,5996.393,139,935957.2,759.066,59.0,0.10192014796694526
95966,1007141.64,1089.093,139,981257.64,489.38,48.0,0.9742995434088099
95967,11629.0,30.305,6,0.0,0.0,0.0,0.0
95968,7152.0,27.72,4,9855.0,3.705,1.0,1.3779362416107384
95969,714253.78,806.524,69,11805.78,2.5,1.0,0.01652883097097505
95970,288481.0,1324.871,7,0.0,0.0,0.0,0.0
95971,81452.0,132.785,19,0.0,0.0,0.0,0.0
95973,2336894.63,3351.069,379,922279.63,507.12,17.0,0.39466034033378733
95974,550843.0,733.468,14,0.0,0.0,0.0,0.0
95975,88524.0,152.085,27,0.0,0.0,0.0,0.0
95977,61998.0,127.392,21,0.0,0.0,0.0,0.0
95982,105069.0,211.701,23,20940.0,7.84,2.0,0.19929760443137368
95983,5029.0,16.240000000000002,4,0.0,0.0,0.0,0.0
95984,3305.0,8.879999999999999,2,0.0,0.0,0.0,0.0
95987,2487066.0,4041.4559999999997,31,238815.0,184.08,1.0,0.0960227834725737
95988,1272637.8900000001,2362.12,91,179017.89,41.16,12.0,0.14066679249978956
95991,4938984.11,6193.621,134,1879032.11,1193.95,25.0,0.3804491102118569
95993,2212387.0148,2381.184,229,238128.93,63.305,16.0,0.10763439145457418
96001,859336.69,882.256,82,0.0,0.0,0.0,0.0
96002,206650.0,318.645,34,14318.0,3.22,1.0,0.06928623276070651
96003,1602418.4,1104.076,129,1146466.4,223.615,55.0,0.7154600820859272
96007,296334.23,420.217,73,363910.23,284.31,10.0,1.2280398049189256
96008,21754.0,52.727000000000004,10,0.0,0.0,0.0,0.0
96009,1310.0,7.92,1,0.0,0.0,0.0,0.0
96013,256820.0,530.78,18,147969.0,31.905,11.0,0.576158398878592
96016,1745.0,6.9,1,0.0,0.0,0.0,0.0
96019,31127.74,11.104,4,26179.74,5.43,2.0,0.8410421058515652
96021,1431147.0899999999,2184.2599999999998,74,544762.09,210.895,22.0,0.3806471702360098
96022,353999.87,477.525,70,237044.87,85.095,16.0,0.6696185227412654
96028,43706.0,135.117,10,0.0,0.0,0.0,0.0
96029,1286.0,2.45,1,0.0,0.0,0.0,0.0
96035,131678.0,658.648,23,9615.0,3.75,1.0,0.0730190312732575
96040,50008.0,55.709999999999994,4,0.0,0.0,0.0,0.0
96047,40666.0,46.47,5,0.0,0.0,0.0,0.0
96049,2971054.0,1174.08,1,0.0,0.0,0.0,0.0
96051,36909.0,29.39,6,0.0,0.0,0.0,0.0
96055,397723.0,1661.8290000000002,19,0.0,0.0,0.0,0.0
96056,294124.0,501.125,14,0.0,0.0,0.0,0.0
96059,10267.0,32.18,5,0.0,0.0,0.0,0.0
96062,93221.0,165.207,23,0.0,0.0,0.0,0.0
96063,64411.0,35.145,2,0.0,0.0,0.0,0.0
96065,16190.0,10.08,2,0.0,0.0,0.0,0.0
96069,25461.0,56.561,9,0.0,0.0,0.0,0.0
96073,420434.0,740.013,71,0.0,0.0,0.0,0.0
96074,1785.0,2.0,1,0.0,0.0,0.0,0.0
96076,3048.0,2.04,1,0.0,0.0,0.0,0.0
96078,4952.0,2.73,1,0.0,0.0,0.0,0.0
96080,4796651.98,4027.279,197,3624045.98,1539.23,122.0,0.7555365690716631
96084,35498.0,29.808,1,0.0,0.0,0.0,0.0
96087,13544.0,28.724,6,0.0,0.0,0.0,0.0
96088,116480.0,279.309,30,0.0,0.0,0.0,0.0
96092,34859.0,38.05,4,0.0,0.0,0.0,0.0
96096,33378.0,52.34,9,0.0,0.0,0.0,0.0
96137,15359.0,24.24,4,0.0,0.0,0.0,0.0
